연월	연도주차	품목코드	품목	매출액(만원)	추정판매량(개/100g)	평균가격(원/100g)	단위량(UNIT_QY)	단위명(UNIT_CODE_NM)
202303	202311	0303	녹두	4902.3842	4700.2725	10430.0	500.0	g
202303	202311	0104	찹쌀	128419.0363	352025.8671	3648.0	1.0	kg
202303	202312	0612	바나나	286453.7562	8979741.5737	319.0	100.0	g
202303	202312	0801	수박	29810.6046	11400.7207	26148.0	1.0	개
202303	202312	1101	무	46238.3326	256736.9939	1801.0	1.0	개
202303	202312	0502	고구마	121199.8790	256344.9217	4728.0	1.0	kg
202303	202312	1207	건고추	2351.3320	1439.9731	16329.0	600.0	g
202303	202312	1210	생강	8150.0165	5827.6843	13985.0	1.0	kg
202303	202312	1009	미나리	52785.7254	353081.7753	1495.0	100.0	g
202303	202312	1326	파프리카	80482.2784	432235.6520	1862.0	200.0	g
202303	202312	1005	상추	93991.7053	1109701.3613	847.0	100.0	g
202303	202312	0806	방울토마토	256446.4894	250680.8303	10230.0	1.0	kg
202303	202312	1701	느타리버섯	32445.6768	436684.7483	743.0	100.0	g
202303	202312	0704	호두	66129.0077	432215.7366	1530.0	100.0	g
202303	202312	0613	파인애플	38936.7752	55871.3950	6969.0	1.0	개
202303	202312	1201	양파	181654.1558	614942.9783	2954.0	1.0	kg
202303	202312	0604	복숭아	197.7079				
202303	202312	1206	꽈리고추	14276.3330				
202303	202312	1209	마늘	165087.8746	147413.0499	11199.0	1.0	kg
202303	202312	1711	새송이버섯	46567.0063	904213.7146	515.0	100.0	g
202303	202312	1103	당근	80336.0741	198409.6668	4049.0	1.0	kg
202303	202312	0617	레몬	14140.4484	15532.1270	9104.0	10.0	개
202303	202312	1601	참깨	12908.6627	12204.4651	10577.0	500.0	g
202303	202312	0631	아몬드	88443.7716	582633.5415	1518.0	100.0	g
202303	202312	1004	양배추	61934.1787	176904.2522	3501.0	1.0	포기
202303	202312	1203	쪽파	25680.5965	60029.4448	4278.0	1.0	kg
202303	202312	1002	얼갈이배추	9236.9277	25572.8895	3612.0	1.0	kg
202303	202312	0803	토마토	272426.4841	413205.6486	6593.0	1.0	kg
202303	202312	1306	브로콜리	26481.8424				
202303	202312	0805	멜론	5392.5854	3213.6981	16780.0	1.0	개
202303	202312	1008	시금치	44504.6879	58084.9490	7662.0	1.0	kg
202303	202312	0602	배	58390.0901	23531.1075	24814.0	10.0	개
202303	202312	1205	풋고추	17689.5358	109194.6654	1620.0	100.0	g
202303	202312	1013	갓	293.0041				
202303	202312	1006	열무	10103.7587	27887.8242	3623.0	1.0	kg
202303	202312	1208	붉은고추	7146.2587	24004.8999	2977.0	100.0	g
202303	202312	0618	오렌지	268567.4907	190176.6681	14122.0	10.0	개
202303	202312	1011	깻잎	43157.7090	174093.2190	2479.0	100.0	g
202303	202312	0103	쌀	605907.0682	119165.1395	50846.0	20.0	kg
202303	202312	1001	배추	55989.8129	165846.6022	3376.0	1.0	포기
202303	202312	0104	찹쌀	84683.5166	231565.5362	3657.0	1.0	kg
202303	202312	0901	오이	141664.6742	105664.7081	13407.0	10.0	개
202303	202312	1202	대파	95360.0213	311430.5072	3062.0	1.0	kg
202303	202312	1302	피망	11849.8596	76204.8849	1555.0	100.0	g
202303	202312	0611	참다래	59766.1499	69828.4261	8559.0	10.0	개
202303	202312	0302	팥	11320.7314	14402.9662	7860.0	500.0	g
202303	202312	0804	딸기	691369.8991	5330531.2190	1297.0	100.0	g
202303	202312	0303	녹두	4081.0315	3912.7819	10430.0	500.0	g
202303	202312	0636	망고	37417.0874	82762.8564	4521.0	1.0	개
202303	202312	0603	포도	106132.1163	52418.6874	20247.0	2.0	kg
202303	202312	1705	팽이버섯	38498.5670	643788.7458	598.0	150.0	g
202303	202312	0634	아보카도	27891.9095	125244.3175	2227.0	1.0	개
202303	202312	0657	체리	503.4798				
202303	202312	1603	땅콩	13896.8780	72606.4681	1914.0	100.0	g
202303	202312	0601	사과	285041.5598	144193.4236	19768.0	10.0	개
202303	202312	0902	호박	90975.8649	482886.7564	1884.0	1.0	개
202303	202312	0802	참외	413730.1287	129230.0886	32015.0	10.0	개
202303	202312	0301	콩	62886.5529	113842.4202	5524.0	500.0	g
202303	202312	0501	감자	122501.4483	2101225.5283	583.0	100.0	g
202303	202312	0614	감귤	176339.0736	252129.0729	6994.0	10.0	개
202303	202313	0303	녹두	5173.8461	4964.8269	10421.0	500.0	g
202303	202313	0611	참다래	55836.6306	61264.6814	9114.0	10.0	개
202303	202313	0603	포도	146257.1934	72390.2165	20204.0	1.0	kg
202303	202313	0612	바나나	340584.4101	10511864.5093	324.0	100.0	g
202303	202313	0501	감자	134097.6624	2234961.0400	600.0	100.0	g
202303	202313	0704	호두	67410.3710	436878.6196	1543.0	100.0	g
202303	202313	1008	시금치	47578.0306	67286.1414	7071.0	1.0	kg
202303	202313	1210	생강	8925.5106	6471.0437	13793.0	1.0	kg
202303	202313	0806	방울토마토	282757.3296	265027.0218	10669.0	1.0	kg
202303	202313	0804	딸기	718248.4603	5858470.3124	1226.0	100.0	g
202303	202313	0302	팥	14455.7822	18286.8845	7905.0	500.0	g
202303	202313	0901	오이	181890.2706	146543.8854	12412.0	10.0	개
202303	202313	1001	배추	44747.2722	130763.5073	3422.0	1.0	포기
202303	202313	0104	찹쌀	102405.2184	280331.8325	3653.0	1.0	kg
202303	202313	1013	갓	367.2587				
202303	202313	0602	배	70590.3728	27695.5323	25488.0	10.0	개
202303	202313	0301	콩	67053.5176	121254.1005	5530.0	500.0	g
202303	202313	1603	땅콩	16210.1201	84958.7007	1908.0	100.0	g
202303	202313	1101	무	44941.7148	252481.5438	1780.0	1.0	개
202303	202313	0636	망고	32558.3136	68688.4253	4740.0	1.0	개
202303	202313	1207	건고추	2371.5814	1443.5336	16429.0	600.0	g
202303	202313	1009	미나리	53053.5490	355586.7895	1492.0	100.0	g
202303	202313	0657	체리	619.3566				
202303	202313	1701	느타리버섯	34914.5479	454616.5091	768.0	100.0	g
202303	202313	1103	당근	89568.6374	220178.5580	4068.0	1.0	kg
202303	202313	1203	쪽파	23596.6757	57877.5465	4077.0	1.0	kg
202303	202313	0803	토마토	290971.7288	428151.4550	6796.0	1.0	kg
202303	202313	0617	레몬	17024.6688	19030.4816	8946.0	10.0	개
202303	202313	0631	아몬드	85824.5384	563893.1564	1522.0	100.0	g
202303	202313	1201	양파	202713.6701	701431.3844	2890.0	1.0	kg
202303	202313	1711	새송이버섯	53566.2511	1046215.8418	512.0	100.0	g
202303	202313	1206	꽈리고추	15144.1370				
202303	202313	1601	참깨	14903.4030	14094.3853	10574.0	500.0	g
202303	202313	0618	오렌지	367694.0709	250917.2041	14654.0	10.0	개
202303	202313	0601	사과	409977.9338	207394.7460	19768.0	10.0	개
202303	202313	1306	브로콜리	29543.7328				
202303	202313	1005	상추	104546.9690	1303578.1671	802.0	100.0	g
202303	202313	0805	멜론	18284.1876	10417.7469	17551.0	1.0	개
202303	202313	0802	참외	538167.2985	165855.3065	32448.0	10.0	개
202303	202313	1705	팽이버섯	39934.9027	682647.9094	585.0	150.0	g
202303	202313	1205	풋고추	17677.2137	132413.5858	1335.0	100.0	g
202303	202313	0613	파인애플	55639.2251	78608.6820	7078.0	1.0	개
202303	202313	1004	양배추	69950.9157	197378.4303	3544.0	1.0	포기
202303	202313	1209	마늘	163178.5520	147779.8877	11042.0	1.0	kg
202303	202313	0614	감귤	188603.2350	266426.3808	7079.0	10.0	개
202303	202313	0604	복숭아	335.9600				
202303	202313	0103	쌀	785684.5888	153959.1999	51032.0	20.0	kg
202303	202313	1006	열무	14046.6808	43021.9933	3265.0	1.0	kg
202303	202313	1302	피망	12250.5545	82053.2786	1493.0	100.0	g
202303	202313	1011	깻잎	46252.8586	195324.5718	2368.0	100.0	g
202303	202313	0902	호박	122025.7983	664266.7300	1837.0	1.0	개
202303	202313	0634	아보카도	33477.9718	152519.2337	2195.0	1.0	개
202303	202313	1326	파프리카	155285.8182	840746.1733	1847.0	200.0	g
202303	202313	0801	수박	53902.1898	20937.7679	25744.0	1.0	개
202303	202313	1202	대파	98000.5124	342659.1343	2860.0	1.0	kg
202303	202313	0502	고구마	152502.1892	322414.7763	4730.0	1.0	kg
202303	202313	1208	붉은고추	7498.4636	23374.2631	3208.0	100.0	g
202303	202313	1002	얼갈이배추	12776.2751	38206.5643	3344.0	1.0	kg
202304	202314	0802	참외	563096.4346	186659.7390	30167.0	10.0	개
202304	202314	1603	땅콩	15226.6503	79846.0949	1907.0	100.0	g
202304	202314	0804	딸기	566269.8303	4881636.4681	1160.0	100.0	g
202304	202314	1705	팽이버섯	43105.9948	735597.1809	586.0	150.0	g
202304	202314	1103	당근	94862.3903	231654.1888	4095.0	1.0	kg
202304	202314	0636	망고	26870.6063	55289.3134	4860.0	1.0	개
202304	202314	0301	콩	57520.8314	104015.9700	5530.0	500.0	g
202304	202314	1207	건고추	2740.4365	1680.3216	16309.0	600.0	g
202304	202314	1208	붉은고추	7099.0401	21248.2493	3341.0	100.0	g
202304	202314	1009	미나리	46189.2938	334462.6633	1381.0	100.0	g
202304	202314	0104	찹쌀	112737.0661	309972.6866	3637.0	1.0	kg
202304	202314	0303	녹두	5420.1667	5274.5881	10276.0	500.0	g
202304	202314	0902	호박	96426.6757	545091.4398	1769.0	1.0	개
202304	202314	0618	오렌지	356669.2193	250663.5880	14229.0	10.0	개
202304	202314	0901	오이	184032.3371	157994.7949	11648.0	10.0	개
202304	202314	1202	대파	94943.5798	349957.9056	2713.0	1.0	kg
202304	202314	0805	멜론	19487.9632	11472.9561	16986.0	1.0	개
202304	202314	0302	팥	12022.2594	15193.0487	7913.0	500.0	g
202304	202314	1001	배추	55566.4768	159353.2458	3487.0	1.0	포기
202304	202314	1306	브로콜리	27829.6482				
202304	202314	0614	감귤	198012.0194				
202304	202314	1013	갓	357.9158				
202304	202314	0602	배	74838.9456	30655.3662	24413.0	10.0	개
202304	202314	1205	풋고추	18903.2272	148028.4041	1277.0	100.0	g
202304	202314	1601	참깨	14513.3160	13729.3690	10571.0	500.0	g
202304	202314	1302	피망	14484.2349	98398.3349	1472.0	100.0	g
202304	202314	0601	사과	442627.8723	221724.1258	19963.0	10.0	개
202304	202314	1101	무	51826.7510	296831.3345	1746.0	1.0	개
202304	202314	1206	꽈리고추	18379.5249				
202304	202314	0801	수박	85818.3891	32802.6868	26162.0	1.0	개
202304	202314	0603	포도	89039.5703	37163.3083	23959.0	2.0	kg
202304	202314	0617	레몬	16728.0366	18974.6332	8816.0	10.0	개
202304	202314	1002	얼갈이배추	12535.6911	37803.6523	3316.0	1.0	kg
202304	202314	1201	양파	237705.7831	854442.0672	2782.0	1.0	kg
202304	202314	1711	새송이버섯	54455.5792	1067756.4549	510.0	100.0	g
202304	202314	1209	마늘	190892.8699	175662.8968	10867.0	1.0	kg
202304	202314	0604	복숭아	667.2368				
202304	202314	1006	열무	13815.0027	43498.1193	3176.0	1.0	kg
202304	202314	0103	쌀	788778.6387	153554.4772	51368.0	20.0	kg
202304	202314	0613	파인애플	49810.9157	70653.7811	7050.0	1.0	개
202304	202314	1008	시금치	47053.9758	71783.3346	6555.0	1.0	kg
202304	202314	0704	호두	57193.3277	370663.1737	1543.0	100.0	g
202304	202314	0631	아몬드	77010.6088	503996.1309	1528.0	100.0	g
202304	202314	1005	상추	96605.6458	1159731.6423	833.0	100.0	g
202304	202314	0657	체리	720.3424				
202304	202314	1701	느타리버섯	44203.2775	589377.0333	750.0	100.0	g
202304	202314	0612	바나나	354102.7352	10795815.0976	328.0	100.0	g
202304	202314	1326	파프리카	140077.2125	827390.5050	1693.0	200.0	g
202304	202314	0611	참다래	49329.9108	62760.7008	7860.0	10.0	개
202304	202314	0502	고구마	128925.8257	277259.8402	4650.0	1.0	kg
202304	202314	0806	방울토마토	235988.5175	221025.1171	10677.0	1.0	kg
202304	202314	1011	깻잎	48687.2366	214103.9428	2274.0	100.0	g
202304	202314	0803	토마토	273803.5439	406961.2721	6728.0	1.0	kg
202304	202314	0501	감자	164962.1746	2731161.8311	604.0	100.0	g
202304	202314	1203	쪽파	21509.0633	54577.6790	3941.0	1.0	kg
202304	202314	0634	아보카도	34236.5804	167991.0716	2038.0	1.0	개
202304	202314	1004	양배추	66596.4208	186544.5961	3570.0	1.0	포기
202304	202314	1210	생강	9100.0451	6358.7765	14311.0	1.0	kg
202304	202315	0806	방울토마토	289853.5459	312409.5127	9278.0	1.0	kg
202304	202315	0704	호두	69409.9616	455147.2892	1525.0	100.0	g
202304	202315	1002	얼갈이배추	11525.4769	36335.0470	3172.0	1.0	kg
202304	202315	0805	멜론	25835.2524	16153.0902	15994.0	1.0	개
202304	202315	0614	감귤	224986.1641				
202304	202315	0302	팥	11473.6731	14558.6513	7881.0	500.0	g
202304	202315	1603	땅콩	20411.7616	106811.9393	1911.0	100.0	g
202304	202315	0634	아보카도	36722.3267	183703.4852	1999.0	1.0	개
202304	202315	0902	호박	111193.4513	689785.6780	1612.0	1.0	개
202304	202315	1210	생강	9533.5806	6774.3769	14073.0	1.0	kg
202304	202315	0617	레몬	19044.0684	21545.5011	8839.0	10.0	개
202304	202315	1326	파프리카	146402.8562	920772.6805	1590.0	200.0	g
202304	202315	1009	미나리	47586.0339	379776.8069	1253.0	100.0	g
202304	202315	1005	상추	105051.6283	1227238.6484	856.0	100.0	g
202304	202315	1701	느타리버섯	35913.3584	467013.7633	769.0	100.0	g
202304	202315	0636	망고	40299.4737	86702.8264	4648.0	1.0	개
202304	202315	1004	양배추	73138.1440	209025.8474	3499.0	1.0	포기
202304	202315	1006	열무	12633.3110	41339.3685	3056.0	1.0	kg
202304	202315	1103	당근	111033.3267	271940.5503	4083.0	1.0	kg
202304	202315	0804	딸기	535502.6029	4872635.1492	1099.0	100.0	g
202304	202315	1001	배추	63527.6315	171325.8670	3708.0	1.0	포기
202304	202315	1209	마늘	201247.1921	185618.1443	10842.0	1.0	kg
202304	202315	0601	사과	486522.3678	243651.0255	19968.0	10.0	개
202304	202315	1201	양파	285013.2788	1058348.6030	2693.0	1.0	kg
202304	202315	1601	참깨	17436.4553	16457.2490	10595.0	500.0	g
202304	202315	1205	풋고추	19725.7687	148314.0504	1330.0	100.0	g
202304	202315	0613	파인애플	56051.7549	80941.1623	6925.0	1.0	개
202304	202315	0612	바나나	386895.5712	11795596.6829	328.0	100.0	g
202304	202315	0602	배	70819.7106	28425.6685	24914.0	10.0	개
202304	202315	0631	아몬드	86110.5902	563550.9830	1528.0	100.0	g
202304	202315	0502	고구마	153662.5236	323227.8578	4754.0	1.0	kg
202304	202315	1101	무	55593.9396	314445.3597	1768.0	1.0	개
202304	202315	0301	콩	62105.5261	112448.8975	5523.0	500.0	g
202304	202315	1208	붉은고추	7851.1462	23471.2891	3345.0	100.0	g
202304	202315	0604	복숭아	557.3096				
202304	202315	0103	쌀	839446.2492	164584.3952	51004.0	20.0	kg
202304	202315	0611	참다래	76015.4423	99705.4595	7624.0	10.0	개
202304	202315	0801	수박	124690.2752	48020.5943	25966.0	1.0	개
202304	202315	0303	녹두	5443.5244	5496.2888	9904.0	500.0	g
202304	202315	1207	건고추	3232.6436	1974.8571	16369.0	600.0	g
202304	202315	1011	깻잎	52994.6937	225221.8177	2353.0	100.0	g
202304	202315	1302	피망	14907.4025	106405.4425	1401.0	100.0	g
202304	202315	0501	감자	169422.5953	2772873.9002	611.0	100.0	g
202304	202315	0657	체리	680.9232				
202304	202315	0603	포도	66509.4311				
202304	202315	1206	꽈리고추	16820.6449				
202304	202315	1008	시금치	48776.3039	75892.8021	6427.0	1.0	kg
202304	202315	1203	쪽파	20766.7518	53522.5562	3880.0	1.0	kg
202304	202315	0803	토마토	275055.6233	433841.6771	6340.0	1.0	kg
202304	202315	1711	새송이버섯	60153.4901	1205480.7635	499.0	100.0	g
202304	202315	0901	오이	237654.1368	237298.1895	10015.0	10.0	개
202304	202315	0618	오렌지	386177.7620	276750.5819	13954.0	10.0	개
202304	202315	1202	대파	99498.3750	385802.1520	2579.0	1.0	kg
202304	202315	0104	찹쌀	105418.6408	289770.8653	3638.0	1.0	kg
202304	202315	1013	갓	360.4588				
202304	202315	1705	팽이버섯	43195.0269	734609.3010	588.0	150.0	g
202304	202315	0802	참외	751120.3333	279580.2625	26866.0	10.0	개
202304	202315	1306	브로콜리	29358.6507				
202304	202316	1011	깻잎	48931.9190	205251.3381	2384.0	100.0	g
202304	202316	0614	감귤	147438.8135				
202304	202316	0806	방울토마토	315107.6066	401359.8352	7851.0	1.0	kg
202304	202316	1302	피망	15493.6976	115624.6090	1340.0	100.0	g
202304	202316	0501	감자	150725.8140	2423244.5981	622.0	100.0	g
202304	202316	1210	생강	9100.7362	6204.9064	14667.0	1.0	kg
202304	202316	0618	오렌지	294305.8826	207476.8295	14185.0	10.0	개
202304	202316	0612	바나나	373246.7197	11344885.0973	329.0	100.0	g
202304	202316	0634	아보카도	28524.4069	133042.9426	2144.0	1.0	개
202304	202316	0603	포도	70575.8668				
202304	202316	0631	아몬드	56851.1641	370365.8899	1535.0	100.0	g
202304	202316	1603	땅콩	18315.8886	95995.2233	1908.0	100.0	g
202304	202316	1206	꽈리고추	16619.2101				
202304	202316	0704	호두	56566.3811	377360.7812	1499.0	100.0	g
202304	202316	1008	시금치	46182.7834	72352.7862	6383.0	1.0	kg
202304	202316	0902	호박	103335.5265	699157.8248	1478.0	1.0	개
202304	202316	0805	멜론	30675.7633	18691.0573	16412.0	1.0	개
202304	202316	0303	녹두	4957.9528	5006.0105	9904.0	500.0	g
202304	202316	1711	새송이버섯	50373.5287	1001461.8032	503.0	100.0	g
202304	202316	1201	양파	232899.4310	870326.7227	2676.0	1.0	kg
202304	202316	0802	참외	650727.0383	282961.7073	22997.0	10.0	개
202304	202316	1326	파프리카	123434.2456	771464.0350	1600.0	200.0	g
202304	202316	0801	수박	232851.8520	94356.0467	24678.0	1.0	개
202304	202316	0502	고구마	121058.5515	251995.3195	4804.0	1.0	kg
202304	202316	1005	상추	95103.9682	1122833.1547	847.0	100.0	g
202304	202316	0601	사과	462315.2977	233304.0461	19816.0	10.0	개
202304	202316	1004	양배추	60997.3575	170574.2659	3576.0	1.0	포기
202304	202316	0604	복숭아	368.2346				
202304	202316	1006	열무	13364.3488	46243.4215	2890.0	1.0	kg
202304	202316	1002	얼갈이배추	11760.6669	37962.1269	3098.0	1.0	kg
202304	202316	1209	마늘	191268.5457	172329.5303	11099.0	1.0	kg
202304	202316	1208	붉은고추	7405.3187	21627.6831	3424.0	100.0	g
202304	202316	0103	쌀	717434.4853	138991.8990	51617.0	20.0	kg
202304	202316	1705	팽이버섯	35026.4448	595687.8367	588.0	150.0	g
202304	202316	1101	무	52716.2180	278039.1245	1896.0	1.0	개
202304	202316	1205	풋고추	20572.0644	152725.0512	1347.0	100.0	g
202304	202316	0611	참다래	86060.7663	116000.4937	7419.0	10.0	개
202304	202316	1202	대파	85083.6158	333008.2810	2555.0	1.0	kg
202304	202316	1306	브로콜리	27013.6486				
202304	202316	0613	파인애플	54638.7847	79811.2543	6846.0	1.0	개
202304	202316	1601	참깨	15946.0225	15022.1597	10615.0	500.0	g
202304	202316	1203	쪽파	19899.4851	49280.5475	4038.0	1.0	kg
202304	202316	1001	배추	55701.5922	144229.9125	3862.0	1.0	포기
202304	202316	0302	팥	9722.0150	12928.2114	7520.0	500.0	g
202304	202316	0602	배	70207.4170	27788.4097	25265.0	10.0	개
202304	202316	0657	체리	880.8159				
202304	202316	1009	미나리	40524.1011	321364.7986	1261.0	100.0	g
202304	202316	1013	갓	408.8248				
202304	202316	0104	찹쌀	87720.3653	240593.4320	3646.0	1.0	kg
202304	202316	1207	건고추	2400.7551	1466.1995	16374.0	600.0	g
202304	202316	0804	딸기	431976.6133	4165637.5439	1037.0	100.0	g
202304	202316	1701	느타리버섯	33610.1151	456659.1726	736.0	100.0	g
202304	202316	1103	당근	101865.2956	246051.4386	4140.0	1.0	kg
202304	202316	0636	망고	69979.0065	160025.1692	4373.0	1.0	개
202304	202316	0617	레몬	17029.2117	19138.2465	8898.0	10.0	개
202304	202316	0901	오이	205051.8807	177903.7660	11526.0	10.0	개
202304	202316	0301	콩	54076.0049	99222.0273	5450.0	500.0	g
202304	202316	0803	토마토	228677.1281	399715.3087	5721.0	1.0	kg
202304	202317	0804	딸기	357214.4298	3543793.9464	1008.0	100.0	g
202304	202317	0612	바나나	389873.1232	11850246.9058	329.0	100.0	g
202304	202317	0104	찹쌀	96517.8719	263350.2644	3665.0	1.0	kg
202304	202317	1207	건고추	2171.0647	1330.3908	16319.0	600.0	g
202304	202317	1209	마늘	218658.0206	201194.3509	10868.0	1.0	kg
202304	202317	1004	양배추	65716.9398	179898.5486	3653.0	1.0	포기
202304	202317	0604	복숭아	384.4455				
202304	202317	0303	녹두	5144.7094	5191.9562	9909.0	500.0	g
202304	202317	0901	오이	264589.2729	254902.9604	10380.0	10.0	개
202304	202317	0618	오렌지	287374.2643	205840.7451	13961.0	10.0	개
202304	202317	1103	당근	113973.3644	272859.3833	4177.0	1.0	kg
202304	202317	1208	붉은고추	8291.1017	24875.7927	3333.0	100.0	g
202304	202317	0805	멜론	40966.9265	26153.5537	15664.0	1.0	개
202304	202317	0902	호박	108470.3895	784312.2885	1383.0	1.0	개
202304	202317	0611	참다래	218005.1240	296565.2619	7351.0	10.0	개
202304	202317	0614	감귤	132350.0664				
202304	202317	0803	토마토	270203.5022	499451.9449	5410.0	1.0	kg
202304	202317	1205	풋고추	21126.4442	159806.6884	1322.0	100.0	g
202304	202317	1101	무	59297.6210	302384.6048	1961.0	1.0	개
202304	202317	0302	팥	10550.9424	14551.0170	7251.0	500.0	g
202304	202317	1006	열무	14605.7107	54055.1839	2702.0	1.0	kg
202304	202317	1202	대파	98822.2202	398155.6011	2482.0	1.0	kg
202304	202317	1705	팽이버섯	43970.2445	751628.1111	585.0	150.0	g
202304	202317	0602	배	71048.9653	27990.7676	25383.0	10.0	개
202304	202317	0601	사과	466058.8213	228976.5261	20354.0	10.0	개
202304	202317	1005	상추	102530.1735	1242789.9818	825.0	100.0	g
202304	202317	1013	갓	296.1588				
202304	202317	1306	브로콜리	30740.2110				
202304	202317	1001	배추	60947.5467	152865.6802	3987.0	1.0	포기
202304	202317	0301	콩	61446.9530	113349.8487	5421.0	500.0	g
202304	202317	0802	참외	645180.1966	318497.4066	20257.0	10.0	개
202304	202317	1326	파프리카	112022.7006	712612.5992	1572.0	200.0	g
202304	202317	0502	고구마	134193.5946	276175.3336	4859.0	1.0	kg
202304	202317	0103	쌀	805208.1578	155065.4106	51927.0	20.0	kg
202304	202317	0801	수박	384089.0791	172422.8224	22276.0	1.0	개
202304	202317	1601	참깨	17206.3388	16203.3514	10619.0	500.0	g
202304	202317	1302	피망	15252.6204	112815.2396	1352.0	100.0	g
202304	202317	1002	얼갈이배추	13441.4660	47229.3254	2846.0	1.0	kg
202304	202317	0704	호두	69321.5816	465245.5141	1490.0	100.0	g
202304	202317	1210	생강	10383.4137	7076.0622	14674.0	1.0	kg
202304	202317	0501	감자	174294.0027	2820291.3058	618.0	100.0	g
202304	202317	1009	미나리	40599.9324	333606.6754	1217.0	100.0	g
202304	202317	0806	방울토마토	316459.5416	428923.2063	7378.0	1.0	kg
202304	202317	1206	꽈리고추	17782.2405				
202304	202317	1011	깻잎	55004.5778	232282.8454	2368.0	100.0	g
202304	202317	1203	쪽파	23164.8249	51974.0294	4457.0	1.0	kg
202304	202317	1603	땅콩	20188.2290	105366.5397	1916.0	100.0	g
202304	202317	0634	아보카도	30448.9678	147381.2575	2066.0	1.0	개
202304	202317	0657	체리	1077.2431				
202304	202317	0603	포도	69742.9467	84098.5731	8293.0	1.0	kg
202304	202317	0636	망고	84089.2233	192335.8264	4372.0	1.0	개
202304	202317	1201	양파	227465.4030	981300.2718	2318.0	1.0	kg
202304	202317	1701	느타리버섯	34460.9338	489501.9006	704.0	100.0	g
202304	202317	1711	새송이버섯	57342.8821	1113454.0214	515.0	100.0	g
202304	202317	0617	레몬	19964.2490	21857.0714	9134.0	10.0	개
202304	202317	0613	파인애플	53595.6871	74510.8955	7193.0	1.0	개
202304	202317	1008	시금치	50109.4330	78862.8155	6354.0	1.0	kg
202304	202317	0631	아몬드	75033.6844	486915.5380	1541.0	100.0	g
202305	202318	1205	풋고추	21699.3510	178595.4815	1215.0	100.0	g
202305	202318	1101	무	64065.8270	330577.0227	1938.0	1.0	개
202305	202318	1711	새송이버섯	64462.9032	1263978.4941	510.0	100.0	g
202305	202318	1603	땅콩	19079.0566	99473.7049	1918.0	100.0	g
202305	202318	0618	오렌지	253013.3999	178354.2929	14186.0	10.0	개
202305	202318	1202	대파	111658.6599	444678.0562	2511.0	1.0	kg
202305	202318	0805	멜론	45680.1367	32434.0647	14084.0	1.0	개
202305	202318	0104	찹쌀	91789.1814	250447.9711	3665.0	1.0	kg
202305	202318	0902	호박	107802.8425	783450.8903	1376.0	1.0	개
202305	202318	1705	팽이버섯	44978.8310	771506.5352	583.0	150.0	g
202305	202318	1203	쪽파	27600.6493	52854.5563	5222.0	1.0	kg
202305	202318	0302	팥	10417.4381	14198.4982	7337.0	500.0	g
202305	202318	0602	배	68330.2267	27671.9016	24693.0	10.0	개
202305	202318	0612	바나나	387025.1967	11692604.1299	331.0	100.0	g
202305	202318	0501	감자	198937.2001	3266620.6913	609.0	100.0	g
202305	202318	0613	파인애플	55985.9084	76682.5208	7301.0	1.0	개
202305	202318	0301	콩	58155.2791	108175.7424	5376.0	500.0	g
202305	202318	0103	쌀	814658.5675	156782.6962	51961.0	20.0	kg
202305	202318	0803	토마토	258796.8042	482379.8774	5365.0	1.0	kg
202305	202318	0603	포도	68773.3556	84136.7208	8174.0	1.0	kg
202305	202318	0614	감귤	117198.0932	98809.6225	11861.0	10.0	개
202305	202318	1206	꽈리고추	17365.9994				
202305	202318	0704	호두	67350.8943	456926.0129	1474.0	100.0	g
202305	202318	0901	오이	264668.4649	289002.4731	9158.0	10.0	개
202305	202318	1006	열무	17328.9352	65914.5500	2629.0	1.0	kg
202305	202318	0617	레몬	20754.4961	22732.1973	9130.0	10.0	개
202305	202318	1306	브로콜리	29405.7837				
202305	202318	1001	배추	70041.9915	176383.7610	3971.0	1.0	포기
202305	202318	0303	녹두	6480.3074	6539.1598	9910.0	500.0	g
202305	202318	1103	당근	119098.2827	288233.9852	4132.0	1.0	kg
202305	202318	1209	마늘	273049.1193	259182.8375	10535.0	1.0	kg
202305	202318	1004	양배추	70004.7690	189458.1028	3695.0	1.0	포기
202305	202318	0604	복숭아	1102.2889				
202305	202318	1002	얼갈이배추	15486.8204	57571.8230	2690.0	1.0	kg
202305	202318	1701	느타리버섯	33720.2579	467687.3495	721.0	100.0	g
202305	202318	0804	딸기	304365.7642	2978138.5930	1022.0	100.0	g
202305	202318	1011	깻잎	60665.8937	250685.5112	2420.0	100.0	g
202305	202318	1208	붉은고추	8908.8387	31760.5658	2805.0	100.0	g
202305	202318	1201	양파	243779.3739	1132277.6307	2153.0	1.0	kg
202305	202318	0631	아몬드	75341.0655	488276.5100	1543.0	100.0	g
202305	202318	0611	참다래	306979.4881	383532.5938	8004.0	10.0	개
202305	202318	0636	망고	89522.6891	209214.0432	4279.0	1.0	개
202305	202318	1302	피망	17168.2814	126890.4760	1353.0	100.0	g
202305	202318	0601	사과	459792.9929	219723.3073	20926.0	10.0	개
202305	202318	1005	상추	104714.6849	1272353.4010	823.0	100.0	g
202305	202318	0657	체리	979.7631				
202305	202318	0634	아보카도	32577.4914	161035.5482	2023.0	1.0	개
202305	202318	1013	갓	306.7013				
202305	202318	0802	참외	747370.5915	398597.6488	18750.0	10.0	개
202305	202318	0502	고구마	133684.0995	270999.5936	4933.0	1.0	kg
