"item","item2","date","quant","quant_sa_add","quant_sa_mul","price","price_sa_add","price_sa_mul"
"·¹¸ó","·¹¸ó",2021-07-02,20442.773,18619.1838517628,18935.7672391629,9394,8806.9483974359,8863.7188986636
"·¹¸ó","·¹¸ó",2021-07-09,23448.213,20625.8161017628,20706.1120063789,9119,8742.1983974359,8800.79943594844
"·¹¸ó","·¹¸ó",2021-07-16,18501.879,18821.3441017628,18623.0829023497,9198,8839.9483974359,8894.06163719779
"·¹¸ó","·¹¸ó",2021-07-23,25999.441,22233.2381017628,21909.9514149999,9215,9028.6983974359,9056.27711217083
"·¹¸ó","·¹¸ó",2021-07-30,24059.686,20166.0148517628,20268.8333609298,9295,9269.1983974359,9274.29821930826
"·¹¸ó","·¹¸ó",2021-08-06,25059.598,21782.6831017628,21575.9955446277,9304,9452.6983974359,9446.56827181465
"·¹¸ó","·¹¸ó",2021-08-13,22497.969,19215.1493517628,19322.1588576647,9181,9580.1983974359,9576.50834808775
"·¹¸ó","·¹¸ó",2021-08-20,24385.762,22706.8876017628,22592.2159676434,9200,9503.9483974359,9501.50873131654
"·¹¸ó","·¹¸ó",2021-08-27,22444.465,20501.1271017628,20369.743204355,8993,9264.4483974359,9253.42079271167
"·¹¸ó","·¹¸ó",2021-09-03,18113.227,17853.5113517628,17925.3638844425,8817,9035.6983974359,9022.06696213076
"·¹¸ó","·¹¸ó",2021-09-10,23772.869,22789.9421017628,22532.3485747389,8657,8930.4483974359,8914.00676322758
"·¹¸ó","·¹¸ó",2021-09-17,19404.777,20022.6523517628,19963.5400071542,8588,8799.6983974359,8791.44533013139
"·¹¸ó","·¹¸ó",2021-09-24,20498.713,18761.5303517628,18805.4646885885,9049,9280.1983974359,9268.77935343433
"·¹¸ó","·¹¸ó",2021-10-01,17685.178,17971.3153517628,18045.0310888714,9111,9378.4483974359,9366.62390825087
"·¹¸ó","·¹¸ó",2021-10-08,20606.762,20952.4961017628,20695.8632702903,8767,9052.6983974359,9036.92351545251
"·¹¸ó","·¹¸ó",2021-10-15,19649.773,24777.8483267628,26535.3671016903,8759,9060.6983974359,9046.85850194616
"·¹¸ó","·¹¸ó",2021-10-22,20357.908,20571.6026017628,20354.7244186769,9041,9172.1983974359,9166.59286944744
"·¹¸ó","·¹¸ó",2021-10-29,21006.742,22373.9541017628,22177.1634801463,9411,9375.9483974359,9367.1895017295
"·¹¸ó","·¹¸ó",2021-11-05,18779.785,20647.5508517628,20544.7807086082,9159,9279.1983974359,9267.99102200624
"·¹¸ó","·¹¸ó",2021-11-12,21527.443,21928.8438517628,21686.7935476717,9133,9236.6983974359,9227.56595338243
"·¹¸ó","·¹¸ó",2021-11-19,18960.064,21002.1956017628,20907.3598130212,9277,9383.6983974359,9374.61936724817
"·¹¸ó","·¹¸ó",2021-11-26,20825.137,21561.6863517628,21324.5759032899,9647,9890.4483974359,9894.15762527351
"·¹¸ó","·¹¸ó",2021-12-03,19196.891,21498.5188517628,21409.7416326159,9531,9601.4483974359,9590.84687488629
"·¹¸ó","·¹¸ó",2021-12-10,21396.184,23091.8173517628,22999.330746273,9511,9265.1983974359,9274.17688824937
"·¹¸ó","·¹¸ó",2021-12-17,26698.113,24941.2643517628,24557.1523758482,9444,9195.9483974359,9202.9536088777
"·¹¸ó","·¹¸ó",2021-12-24,25121.037,22956.3848517628,22715.0603844371,9499,9365.4483974359,9357.81906966244
"·¹¸ó","·¹¸ó",2022-01-01,19454.334,20355.7449350962,20111.6051396082,9500,9324.53173076923,9326.14722985109
"·¹¸ó","·¹¸ó",2022-01-08,21379.25,21588.2410017629,21355.014679898,9108,9061.99839743591,9059.86489973463
"·¹¸ó","·¹¸ó",2022-01-15,19187.572,22076.1546017628,21928.0680237036,9255,9197.3983974359,9190.99291904275
"·¹¸ó","·¹¸ó",2022-01-22,23987.705,24995.4128017628,24973.9112720132,9170,9089.3983974359,9088.94883397612
"·¹¸ó","·¹¸ó",2022-01-29,21444.305,24488.2074017628,24835.0780981516,9142,9002.7983974359,9014.20697631788
"·¹¸ó","·¹¸ó",2022-02-05,19935.188,21909.2380017628,21716.568705519,9234,9071.5983974359,9080.70874693463
"·¹¸ó","·¹¸ó",2022-02-12,22473.662,24132.2970017628,24150.1813656651,9176,9110.7983974359,9106.8216414352
"·¹¸ó","·¹¸ó",2022-02-19,18817.732,21909.3382017628,21760.6329574776,9293,9193.1983974359,9185.81551102068
"·¹¸ó","·¹¸ó",2022-02-26,23051.9,24807.5578017628,25032.0114992226,9289,9205.1983974359,9198.10440044866
"·¹¸ó","·¹¸ó",2022-03-05,20360.52,23221.2226017628,23353.0783844102,9310,9220.5983974359,9214.58266009877
"·¹¸ó","·¹¸ó",2022-03-12,23422.191,25239.6870017628,25414.9531466289,9311,9364.5983974359,9353.76178786868
"·¹¸ó","·¹¸ó",2022-03-19,22760.559,25428.9413517628,25908.3652052333,9316,9353.1983974359,9339.30656463434
"·¹¸ó","·¹¸ó",2022-03-26,23077.539,25184.7931017628,25688.899788277,9297,9395.4483974359,9382.13135574264
"·¹¸ó","·¹¸ó",2022-04-02,19819.883,21535.0363517628,21286.0790276072,9343,9504.6983974359,9494.67440817691
"·¹¸ó","·¹¸ó",2022-04-09,22966.273,22423.4783517628,22142.3544479301,9331,9513.1983974359,9503.40166102868
"·¹¸ó","·¹¸ó",2022-04-16,19863.578,21417.7531017628,21161.525654498,9296,9388.4483974359,9375.12587246642
"·¹¸ó","·¹¸ó",2022-04-23,23207.18,23293.1973517628,23135.1885856168,9135,9176.9483974359,9161.77130199203
"·¹¸ó","·¹¸ó",2022-04-30,21543.859,21896.9671017628,21676.2981572982,9291,9303.9483974359,9288.70468020045
"·¹¸ó","·¹¸ó",2022-05-07,23297.883,22577.7888517628,22405.529242395,9205,9264.6983974359,9248.31877147996
"·¹¸ó","·¹¸ó",2022-05-14,20882.227,18240.4108517628,18653.2128149151,9173,9278.4483974359,9262.02618012355
"·¹¸ó","·¹¸ó",2022-05-21,24571.563,21930.7888517628,21668.0813510729,9234,9284.1983974359,9269.9941386847
"·¹¸ó","·¹¸ó",2022-05-28,24744.119,21492.7256017628,21255.6649731788,9393,9364.6983974359,9352.53701326116
"·¹¸ó","·¹¸ó",2022-06-04,19683.834,18304.6963517628,18706.835928311,9109,8987.9483974359,8994.99519059614
"·¹¸ó","·¹¸ó",2022-06-11,20878.809,20124.3028517628,20441.4325285552,8847,8615.9483974359,8648.37032309815
"·¹¸ó","·¹¸ó",2022-06-18,23772.996,21587.5271017628,21543.2180291542,8701,8298.1983974359,8374.82099751803
"·¹¸ó","·¹¸ó",2022-06-25,29709.008,26197.9906017628,25443.4682694743,9303,8697.4483974359,8752.05128493039
"·¹¸ó","·¹¸ó",2022-07-02,27778.617,25955.0278517628,25730.8255459205,9025,8437.9483974359,8515.5485480561
"·¹¸ó","·¹¸ó",2022-07-09,30046.084,27223.6871017628,26532.4091288778,8677,8300.1983974359,8374.2226895191
"·¹¸ó","·¹¸ó",2022-07-16,23548.943,23868.4081017628,23703.2096984154,8859,8500.9483974359,8566.2635403278
"·¹¸ó","·¹¸ó",2022-07-23,27644.836,23878.6331017628,23296.5398615932,8822,8635.6983974359,8670.04630315475
"·¹¸ó","·¹¸ó",2022-07-30,29136.354,25242.6828517628,24545.6197545995,8825,8799.1983974359,8805.34500111838
"·¹¸ó","·¹¸ó",2022-08-06,23790.863,20513.9481017628,20483.6308264341,8802,8950.6983974359,8936.87595964237
"·¹¸ó","·¹¸ó",2022-08-13,25406.027,22123.2073517628,21819.7157990625,8672,9071.1983974359,9045.5811343663
"·¹¸ó","·¹¸ó",2022-08-20,20358.451,18679.5766017628,18861.1092718237,8519,8822.9483974359,8798.19053066147
"·¹¸ó","·¹¸ó",2022-08-27,24562.99,22619.6521017628,22292.4359583149,8616,8887.4483974359,8865.50356388345
"·¹¸ó","·¹¸ó",2022-09-03,22518.963,22259.2473517628,22285.4053601436,8717,8935.6983974359,8919.74114879142
"·¹¸ó","·¹¸ó",2022-09-10,24085.482,23102.5551017628,22828.6487430103,8731,9004.4483974359,8990.20365597089
"·¹¸ó","·¹¸ó",2022-09-17,20830.213,21448.0883517628,21430.0216169989,8670,8881.6983974359,8875.38786821602
"·¹¸ó","·¹¸ó",2022-09-24,24113.262,22376.0793517628,22121.4423104359,8715,8946.1983974359,8926.66726325341
"·¹¸ó","·¹¸ó",2022-10-01,19494.703,19780.8403517628,19891.3758008721,8748,9015.4483974359,8993.43935346049
"·¹¸ó","·¹¸ó",2022-10-08,20978.213,21323.9471017628,21068.9203817187,8769,9054.6983974359,9038.9850926204
"·¹¸ó","·¹¸ó",2022-10-15,16995.754,22123.8293267628,22951.3374816097,8750,9051.6983974359,9037.56272314521
"·¹¸ó","·¹¸ó",2022-10-22,20414.664,20628.3586017628,20411.4715431411,8872,9003.1983974359,8995.24520935047
"·¹¸ó","·¹¸ó",2022-10-29,20055.047,21422.2591017628,21172.4433956022,8923,8887.9483974359,8881.46126064524
"·¹¸ó","·¹¸ó",2022-11-05,18038.336,19906.1018517628,19733.6475081154,8915,9035.1983974359,9021.08745072449
"·¹¸ó","·¹¸ó",2022-11-12,20326.531,20727.9318517628,20476.9921507793,8830,8933.6983974359,8921.42859612032
"·¹¸ó","·¹¸ó",2022-11-19,17084.787,19126.9186017628,18839.4822474136,8708,8814.6983974359,8799.63193381448
"·¹¸ó","·¹¸ó",2022-11-26,20179.484,20916.0333517628,20663.4385285064,8770,9013.4483974359,8994.68875024865
"·¹¸ó","·¹¸ó",2022-12-03,17970.848,20272.4758517628,20042.3710588872,8830,8900.4483974359,8885.44516894828
"·¹¸ó","·¹¸ó",2022-12-10,20741.715,22437.3483517628,22295.8245044972,8725,8479.1983974359,8507.74822310753
"·¹¸ó","·¹¸ó",2022-12-17,25193.732,23436.8833517628,23173.4098825742,8751,8502.9483974359,8527.64157468115
"·¹¸ó","·¹¸ó",2022-12-24,25387.824,23223.1718517628,22956.2957607785,8815,8681.4483974359,8683.98516676224
"·¹¸ó","·¹¸ó",2023-01-01,19690.498,20591.9089350962,20355.7480188345,8826,8650.53173076923,8664.48162638587
"·¹¸ó","·¹¸ó",2023-01-08,20780.223,20989.2140017629,20756.6667313659,8966,8919.99839743591,8918.61535913711
"·¹¸ó","·¹¸ó",2023-01-15,20367.557,23256.1396017628,23276.586290994,9013,8955.3983974359,8950.66657799377
"·¹¸ó","·¹¸ó",2023-01-22,20995.934,22003.6418017628,21859.1396212787,8866,8785.3983974359,8787.63580829141
"·¹¸ó","·¹¸ó",2023-01-29,20638.779,23682.6814017628,23902.1823423744,8847,8707.7983974359,8723.33068469529
"·¹¸ó","·¹¸ó",2023-02-05,17918.537,19892.5870017628,19519.7125737106,8806,8643.5983974359,8659.81386457726
"·¹¸ó","·¹¸ó",2023-02-12,19258.172,20916.8070017628,20694.8180750949,8861,8795.7983974359,8794.19644341295
"·¹¸ó","·¹¸ó",2023-02-19,17188.023,20279.6292017628,19876.0541263784,8991,8891.1983974359,8887.29874739986
"·¹¸ó","·¹¸ó",2023-02-26,21359.889,23115.5468017628,23194.6601828968,9039,8955.1983974359,8950.55072404516
"·¹¸ó","·¹¸ó",2023-03-05,15293.487,18154.1896017628,17541.3005503768,9110,9020.5983974359,9016.63244183671
"·¹¸ó","·¹¸ó",2023-03-12,17409.207,19226.7030017628,18890.3839194619,8925,8978.5983974359,8965.98904056794
"·¹¸ó","·¹¸ó",2023-03-19,15532.127,18200.5093517628,17680.2344235071,9104,9141.1983974359,9126.77618768044
"·¹¸ó","·¹¸ó",2023-03-26,19030.482,21137.7361017628,21183.894219423,8946,9044.4483974359,9027.91729681335
"·¹¸ó","·¹¸ó",2023-04-02,18974.633,20689.7863517628,20378.3007981351,8816,8977.6983974359,8959.11908193168
"·¹¸ó","·¹¸ó",2023-04-09,21545.502,21002.7073517628,20772.5538245838,8839,9021.1983974359,9002.31135803585
"·¹¸ó","·¹¸ó",2023-04-16,19138.246,20692.4211017628,20388.7982170731,8898,8990.4483974359,8973.73816837414
"·¹¸ó","·¹¸ó",2023-04-23,21857.072,21943.0893517628,21789.2687801536,9134,9175.9483974359,9160.76837136237
"·¹¸ó","·¹¸ó",2023-04-30,22732.197,23085.3051017628,22871.9413705056,9130,9142.9483974359,9127.74445487354
"·¹¸ó","·¹¸ó",2023-05-07,18932.145,18212.0508517628,18207.0074100193,9232,9291.6983974359,9275.44583360162
"·¹¸ó","·¹¸ó",2023-05-14,23911.887,21270.0708517628,21359.4803378588,9119,9224.4483974359,9207.50209708347
"·¹¸ó","·¹¸ó",2023-05-21,23210.08,20569.3058517628,20467.4770426656,9100,9150.1983974359,9135.47180658769
"·¹¸ó","·¹¸ó",2023-05-28,24981.699,21730.3056017628,21459.7506746875,9107,9078.6983974359,9067.76903862125
"·¹¸ó","·¹¸ó",2023-06-04,22451.264,21072.1263517628,21336.9058096708,9016,8894.9483974359,8903.15914353001
"·¹¸ó","·¹¸ó",2023-06-11,24939.35,24184.8438517628,24416.9119192107,9102,8870.9483974359,8897.64515438446
"·¹¸ó","·¹¸ó",2023-06-18,22982.521,20797.0521017628,20826.8852929861,9289,8886.1983974359,8940.77832961096
"·¹¸ó","·¹¸ó",2023-06-25,25360.719,21849.7016017628,21719.4949480492,9685,9079.4483974359,9111.42821611854
"·¹¸ó","·¹¸ó",2023-07-02,18020.594,16197.0048517628,16692.1470729757,9776,9188.9483974359,9224.15541338465
"·¹¸ó","·¹¸ó",2023-07-09,19888.045,17065.6481017628,17562.2802197295,9629,9252.1983974359,9293.00337413615
"·¹¸ó","·¹¸ó",2023-07-16,21426.309,21745.7741017628,21566.6705418601,9221,8862.9483974359,8916.30162607096
"·¹¸ó","·¹¸ó",2023-07-23,24278.348,20512.1451017628,20459.5716160382,9051,8864.6983974359,8895.10191451526
"·¹¸ó","·¹¸ó",2023-07-30,27112.975,23219.3038517628,22841.0450657609,8934,8908.1983974359,8914.10223682624
"·¹¸ó","·¹¸ó",2023-08-06,22079.25,18802.3351017628,19009.9537761428,8893,9041.6983974359,9029.27038276523
"·¹¸ó","·¹¸ó",2023-08-13,24735.633,21452.8133517628,21243.9545218901,8813,9212.1983974359,9192.65527412017
"·¹¸ó","·¹¸ó",2023-08-20,19742.875,18064.0006017628,18290.808211045,8882,9185.9483974359,9173.08701647319
"·¹¸ó","·¹¸ó",2023-08-27,21943.438,20000.1001017628,19915.0301457703,9052,9323.4483974359,9314.1293245442
"·¹¸ó","·¹¸ó",2023-09-03,19025.029,18765.3133517628,18827.7090403092,9188,9406.6983974359,9401.69572961976
"·¹¸ó","·¹¸ó",2023-09-10,19667.154,18684.2271017628,18640.8787850162,9070,9343.4483974359,9339.26779975443
"·¹¸ó","·¹¸ó",2023-09-17,17335.521,17953.3963517628,17834.6995190082,9140,9351.6983974359,9356.52192796936
"·¹¸ó","·¹¸ó",2023-09-24,22701.055,20963.8723517628,20825.8873713781,9044,9275.1983974359,9263.65791495856
"·¹¸ó","·¹¸ó",2023-10-01,19065.965,19352.1023517628,19453.9139591547,9011,9278.4483974359,9263.81824577419
"·¹¸ó","·¹¸ó",2023-10-08,21774.068,22119.8021017628,21868.2165672609,8942,9227.6983974359,9217.31151764302
"·¹¸ó","·¹¸ó",2023-10-15,19502.23,24630.3053267628,26336.1226794629,8830,9131.6983974359,9120.19186804254
"·¹¸ó","·¹¸ó",2023-10-22,20828.6,21042.2946017628,20825.3428115921,8888,9019.1983974359,9011.46747302828
"·¹¸ó","·¹¸ó",2023-10-29,19013.463,20380.6751017628,20072.8260134158,9233,9197.9483974359,9190.0181351045
"·¹¸ó","·¹¸ó",2023-11-05,16971.545,18839.3108517628,18566.5954275449,9060,9180.1983974359,9167.81293365831
"·¹¸ó","·¹¸ó",2023-11-12,20481.898,20883.2988517628,20633.5092091741,9126,9229.6983974359,9220.49347318165
"·¹¸ó","·¹¸ó",2023-11-19,17544.844,19586.9756017628,19346.7894608017,9290,9396.6983974359,9387.75616273961
"·¹¸ó","·¹¸ó",2023-11-26,19875.842,20612.3913517628,20352.5144334367,9104,9347.4483974359,9337.24588167203
"·¹¸ó","·¹¸ó",2023-12-03,16501.104,18802.7318517628,18403.2077534287,9461,9531.4483974359,9520.4073322106
"·¹¸ó","·¹¸ó",2023-12-10,19216.549,20912.1823517628,20656.3827574563,9515,9269.1983974359,9278.07728858088
"·¹¸ó","·¹¸ó",2023-12-17,21141.207,19384.3583517628,19445.8627734608,9723,9474.9483974359,9474.832479788
"·¹¸ó","·¹¸ó",2023-12-24,25253.283,23088.6308517628,22834.6404748449,9871,9737.4483974359,9724.29013966081
"·¹¸ó","·¹¸ó",2024-01-01,19652.623,19861.6140017629,19630.3449682987,9907,9860.99839743591,9854.64224436441
"·¹¸ó","·¹¸ó",2024-01-08,17498.76,20387.3426017628,19998.0487166622,9920,9862.3983974359,9851.39381490051
"·¹¸ó","·¹¸ó",2024-01-15,20324.33,21332.0378017628,21159.9239728484,9969,9888.3983974359,9880.88668766716
"·¹¸ó","·¹¸ó",2024-01-22,17205.27,20249.1724017628,19925.7669646922,10067,9927.7983974359,9926.27670428704
"·¹¸ó","·¹¸ó",2024-01-29,19010.092,20984.1420017628,20708.8074121115,10101,9938.5983974359,9933.31590348567
"·¹¸ó","·¹¸ó",2024-02-05,17434.033,19092.6680017628,18734.5995897326,10082,10016.7983974359,10005.9912586039
"·¹¸ó","·¹¸ó",2024-02-12,17508.086,20599.6922017628,20246.1717083627,9943,9843.1983974359,9828.31847907872
"·¹¸ó","·¹¸ó",2024-02-19,15273.396,17029.0538017628,16585.3497674456,9888,9804.1983974359,9791.24300911146
"·¹¸ó","·¹¸ó",2024-02-26,19616.197,22476.8996017628,22499.3559174831,9853,9763.5983974359,9752.01750268026
"·¹¸ó","·¹¸ó",2024-03-04,18939.717,20757.2130017628,20551.1098498604,9665,9718.5983974359,9709.38757166264
"·¹¸ó","·¹¸ó",2024-03-11,18931.545,21599.9273517628,21549.795053773,9656,9693.1983974359,9680.15716918304
"·¹¸ó","·¹¸ó",2024-03-18,14196.188,16303.4421017628,15802.5711020374,9553,9651.4483974359,9640.47551268253
"·¹¸ó","·¹¸ó",2024-03-25,19846.424,21561.5773517628,21314.583425109,9503,9664.6983974359,9657.27185068021
"·¹¸ó","·¹¸ó",2024-04-01,21321.023,20778.2283517628,20556.1280429989,9477,9659.1983974359,9652.09918996557
"·¹¸ó","·¹¸ó",2024-04-08,20073.857,21628.0321017628,21385.5449350678,9487,9579.4483974359,9567.75162995793
"·¹¸ó","·¹¸ó",2024-04-15,17965.199,18051.2163517628,17909.4688300403,9479,9520.9483974359,9506.77943859687
"·¹¸ó","·¹¸ó",2024-04-22,21072.672,21425.7801017628,21202.2145727443,9474,9486.9483974359,9471.65947047885
"·¹¸ó","·¹¸ó",2024-04-29,25441.578,24721.4838517628,24467.1165981765,9327,9386.6983974359,9370.89290402971
"·¹¸ó","·¹¸ó",2024-05-06,31351.436,28709.6198517628,28004.9157477884,9369,9474.4483974359,9459.92840745422
"·¹¸ó","·¹¸ó",2024-05-13,26504.904,23864.1298517628,23372.9704567177,9653,9703.1983974359,9690.62740098801
"·¹¸ó","·¹¸ó",2024-05-20,26069.715,22818.3216017628,22394.3769421031,9834,9805.6983974359,9791.63728184928
"·¹¸ó","·¹¸ó",2024-05-27,31431.729,30052.5913517628,29871.6295487015,10527,10405.9483974359,10395.2480372605
"·¹¸ó","·¹¸ó",2024-06-03,28072.016,27317.5098517628,27483.9537544753,10946,10714.9483974359,10700.2443265098
"·¹¸ó","·¹¸ó",2024-06-10,28836.17,26650.7011017628,26131.4937938726,11542,11139.1983974359,11109.3189234976
"·¹¸ó","·¹¸ó",2024-06-17,24353.779,20842.7616017628,20857.1286940408,11408,10802.4483974359,10732.3875156923
"·¹¸ó","·¹¸ó",2024-06-24,27158.303,25334.7138517628,25156.2400178616,11554,10966.9483974359,10901.7892436831
"·¹¸ó","·¹¸ó",2024-07-01,24013.176,21190.7791017628,21205.0066196896,11483,11106.1983974359,11082.3094553126
"·¹¸ó","·¹¸ó",2024-07-08,21350.939,21670.4041017628,21490.8068007585,11555,11196.9483974359,11173.1770186802
"·¹¸ó","·¹¸ó",2024-07-15,23248.117,19481.9141017628,19591.3871363709,11058,10871.6983974359,10867.532534605
"·¹¸ó","·¹¸ó",2024-07-22,21371.6,17477.9288517628,18004.2831422009,10450,10424.1983974359,10426.7258086898
"·¹¸ó","·¹¸ó",2024-07-29,28283.879,25006.9641017628,24352.060527419,9807,9955.6983974359,9957.27590731796
"·¹¸ó","·¹¸ó",2024-08-05,26597.58,23314.7603517628,22843.0693450349,9138,9537.1983974359,9531.65595085784
"·¹¸ó","·¹¸ó",2024-08-12,28334.34,26655.4656017628,26250.3803892057,9584,9887.9483974359,9898.09344358017
"·¹¸ó","·¹¸ó",2024-08-19,24928.389,22985.0511017628,22624.0582000181,9654,9925.4483974359,9933.5621408694
"·¹¸ó","·¹¸ó",2024-08-26,27487.574,27227.8583517628,27202.4839224144,9804,10022.6983974359,10032.0227397902
"·¹¸ó","·¹¸ó",2024-09-02,22512.133,21529.2061017628,21337.4005433203,9849,10122.4483974359,10141.3945490388
"·¹¸ó","·¹¸ó",2024-09-09,26063.918,26681.7933517628,26814.4318141964,10156,10367.6983974359,10396.5904486277
"·¹¸ó","·¹¸ó",2024-09-16,25741.631,24004.4483517628,23615.3036923427,9668,9899.1983974359,9902.81343673368
"·¹¸ó","·¹¸ó",2024-09-23,28715.535,29001.6723517628,29299.8307287931,9461,9728.4483974359,9726.44372691927
"·¹¸ó","·¹¸ó",2024-09-30,21363.951,21709.6851017628,21456.3262684929,9780,10065.6983974359,10081.1123509896
"·¹¸ó","·¹¸ó",2024-10-07,9445.8721,14573.9474267628,12755.8564553959,9855,10156.6983974359,10178.8777870395
"·¹¸ó","·¹¸ó",2024-10-14,23649.98,23863.6746017628,23646.2816025704,10075,10206.1983974359,10214.9566596265
"·¹¸ó","·¹¸ó",2024-10-21,20561.83,21929.0421017628,21707.4625546874,9974,9938.9483974359,9927.56859953779
"·¹¸ó","·¹¸ó",2024-10-28,24845.201,26712.9668517628,27180.2476016788,9786,9906.1983974359,9902.45224820974
"·¹¸ó","·¹¸ó",2024-11-04,22164.455,22565.8558517628,22328.5208411264,9897,10000.6983974359,9999.47664958129
"·¹¸ó","·¹¸ó",2024-11-11,24347.709,26389.8406017628,26848.3435860625,9699,9805.6983974359,9801.05995935538
"·¹¸ó","·¹¸ó",2024-11-18,22279.27,23015.8193517628,22813.5826518159,8906,9149.4483974359,9134.17309118751
"·¹¸ó","·¹¸ó",2024-11-25,23230.576,25532.2038517628,25908.3947570911,9297,9367.4483974359,9355.37754651326
"·¹¸ó","·¹¸ó",2024-12-02,17968.949,19664.5823517628,19315.3041315176,10633,10387.1983974359,10368.2391812381
"·¹¸ó","·¹¸ó",2024-12-09,20100.273,18343.4243517628,18488.4027892588,10475,10226.9483974359,10207.6386121341
"·¹¸ó","·¹¸ó",2024-12-16,19002.395,16837.7428517628,17182.4335863971,9750,9616.4483974359,9605.08852818285
"·¹¸ó","·¹¸ó",2024-12-23,22730.383,23631.7939350962,23498.3365438294,10251,10075.5317307692,10063.4037108635
"·¹¸ó","·¹¸ó",2025-01-01,22404.887,22613.8780017629,22379.489027279,10074,10027.9983974359,10020.7596618277
"·¹¸ó","·¹¸ó",2025-01-08,18281.205,21169.7876017628,20892.2476900814,9873,9815.3983974359,9804.7188643662
"·¹¸ó","·¹¸ó",2025-01-15,18823.311,19831.0188017628,19597.1935939478,10115,10034.3983974359,10025.5962328973
"·¹¸ó","·¹¸ó",2025-01-22,16734.467,19778.3694017628,19380.5206032996,10499,10359.7983974359,10352.2379177818
"·¹¸ó","·¹¸ó",2025-01-29,19759.164,21733.2140017628,21524.8154454133,10431,10268.5983974359,10257.8376585743
"·¹¸ó","·¹¸ó",2025-02-05,19068.244,20726.8790017628,20490.7215799879,9787,9721.7983974359,9713.21527950373
"·¹¸ó","·¹¸ó",2025-02-12,20768.475,23860.0812017628,24016.452225037,9825,9725.1983974359,9711.67947872356
"·¹¸ó","·¹¸ó",2025-02-19,18996.314,20751.9718017628,20628.0588797818,9901,9817.1983974359,9804.11580028444
"·¹¸ó","·¹¸ó",2025-02-26,20832.301,23693.0036017628,23894.2010410651,9992,9902.5983974359,9889.59290437239
"·¹¸ó","·¹¸ó",2025-03-05,18253.117,20070.6130017628,19806.0938592353,9626,9679.5983974359,9670.20845988874
"¸¶´Ã","¸¶´Ã",2021-01-08,230619.19,254550.934769231,253626.854663354,8519,8729.37948717949,8697.46692979459
"¸¶´Ã","¸¶´Ã",2021-01-15,200452.14,231369.282769231,229539.843596035,8656,8997.17948717949,8961.27129888614
"¸¶´Ã","¸¶´Ã",2021-01-22,215698.17,226896.372769231,223330.909292196,8462,8771.97948717949,8745.53297289027
"¸¶´Ã","¸¶´Ã",2021-01-29,218984.8,254565.976769231,257752.199385273,8385,8618.17948717949,8591.30746583561
"¸¶´Ã","¸¶´Ã",2021-02-05,222677,247393.076769231,252141.494063434,8721,8736.17948717948,8722.02264749302
"¸¶´Ã","¸¶´Ã",2021-02-12,173547.73,210163.570769231,209243.421568909,8739,8705.97948717949,8701.38338769261
"¸¶´Ã","¸¶´Ã",2021-02-19,167302.92,223800.36876923,223291.980275455,8776,8707.97948717949,8703.97662674386
"¸¶´Ã","¸¶´Ã",2021-02-26,321192.41,291621.838769231,301300.908144551,8763,8754.97948717948,8735.30228298596
"¸¶´Ã","¸¶´Ã",2021-03-05,244507.69,218781.406769231,211968.360031168,8833,9002.77948717948,8958.35149477804
"¸¶´Ã","¸¶´Ã",2021-03-12,240259.48,235037.442769231,232129.805865183,8897,8834.77948717948,8822.01143060463
"¸¶´Ã","¸¶´Ã",2021-03-19,185900.8,201750.111269231,196563.405616029,9045,8929.87948717949,8923.07255082432
"¸¶´Ã","¸¶´Ã",2021-03-26,192188.36,212581.698769231,206921.634417194,9331,9168.62948717949,9168.17791900504
"¸¶´Ã","¸¶´Ã",2021-04-02,184064.98,206741.353769231,200004.451429264,9597,9395.37948717949,9382.73776099837
"¸¶´Ã","¸¶´Ã",2021-04-09,209241.28,185652.051269231,185793.435661653,9652,9482.37948717949,9478.2914849741
"¸¶´Ã","¸¶´Ã",2021-04-16,183299.08,198042.248769231,192620.594897395,9773,9506.12948717949,9522.57654304469
"¸¶´Ã","¸¶´Ã",2021-04-23,221355.5,219596.086269231,212179.222649554,9765,9523.62948717949,9525.97286796852
"¸¶´Ã","¸¶´Ã",2021-04-30,231050.3,201635.966269231,195866.298950746,9782,9606.12948717949,9593.21315300825
"¸¶´Ã","¸¶´Ã",2021-05-07,271082.03,196714.99376923,192507.153157321,9828,9661.12948717949,9640.91948369433
"¸¶´Ã","¸¶´Ã",2021-05-14,268592.28,193481.538769231,192352.158010003,9810,9718.87948717949,9703.70564394602
"¸¶´Ã","¸¶´Ã",2021-05-21,264613.25,136971.141269231,160304.304165843,9818,9795.12948717949,9779.62259276141
"¸¶´Ã","¸¶´Ã",2021-05-28,287754.06,174138.42376923,180531.294913258,9793,9852.37948717949,9843.59262162072
"¸¶´Ã","¸¶´Ã",2021-06-04,244268.27,177559.501269231,180230.083605537,9698,9780.87948717949,9770.99216662723
"¸¶´Ã","¸¶´Ã",2021-06-11,206775.98,194376.596269231,187683.551524403,9747,9691.37948717949,9673.74401045618
"¸¶´Ã","¸¶´Ã",2021-06-18,184708.8,198882.753769231,191068.308449086,9738,9743.62948717949,9726.58978735837
"¸¶´Ã","¸¶´Ã",2021-06-25,209723.88,222827.781269231,215844.501816954,9722,9752.87948717949,9740.70314998624
"¸¶´Ã","¸¶´Ã",2021-07-02,207198.16,221407.701269231,214681.904721081,9708,9824.87948717949,9825.05735665864
